program,addr,name,outcome,instructions_checked,instructions_unchecked,detail,assembler
bank0,B8DA,FUN_CODE_b8da,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B8E7,FUN_CODE_b8e7,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B8F4,FUN_CODE_b8f4,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B901,FUN_CODE_b901,assembler-gap,7,0,no bytes emitted at B901,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B90E,FUN_CODE_b90e,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B91B,FUN_CODE_b91b,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B928,FUN_CODE_b928,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B935,FUN_CODE_b935,partial,1,1,"1 of 2 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B939,FUN_CODE_b939,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B93A,FUN_CODE_b93a,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B93D,FUN_CODE_b93d,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B947,FUN_CODE_b947,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B955,FUN_CODE_b955,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B958,FUN_CODE_b958,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B965,FUN_CODE_b965,partial,23,1,"1 of 24 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B983,FUN_CODE_b983,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B984,FUN_CODE_b984,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B987,FUN_CODE_b987,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B989,FUN_CODE_b989,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B990,FUN_CODE_b990,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B994,FUN_CODE_b994,assembler-gap,1,0,no bytes emitted at B994,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B995,FUN_CODE_b995,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9A4,FUN_CODE_b9a4,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9AE,FUN_CODE_b9ae,match,16,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9C6,FUN_CODE_b9c6,match,15,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9D8,FUN_CODE_b9d8,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9DF,FUN_CODE_b9df,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9EA,FUN_CODE_b9ea,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9EE,FUN_CODE_b9ee,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,B9F5,FUN_CODE_b9f5,assembler-gap,16,1,no bytes emitted at B9F5,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA15,FUN_CODE_ba15,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA16,FUN_CODE_ba16,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA1C,FUN_CODE_ba1c,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA23,FUN_CODE_ba23,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA2A,FUN_CODE_ba2a,partial,8,1,"1 of 9 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA36,FUN_CODE_ba36,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA3D,FUN_CODE_ba3d,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA3E,FUN_CODE_ba3e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA46,FUN_CODE_ba46,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA4F,FUN_CODE_ba4f,assembler-gap,23,1,no bytes emitted at BA4F,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA6F,FUN_CODE_ba6f,partial,2,1,"1 of 3 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA74,FUN_CODE_ba74,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA77,FUN_CODE_ba77,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BA81,FUN_CODE_ba81,partial,29,2,"2 of 31 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAAE,FUN_CODE_baae,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BABF,FUN_CODE_babf,partial,14,1,"1 of 15 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAD3,FUN_CODE_bad3,assembler-gap,0,1,clr CY,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAD4,FUN_CODE_bad4,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BADB,FUN_CODE_badb,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BADE,FUN_CODE_bade,assembler-gap,3,0,no bytes emitted at BADE,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAE5,batt_temp_dK,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAE7,FUN_CODE_bae7,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAF4,FUN_CODE_baf4,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BAFD,FUN_CODE_bafd,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB08,FUN_CODE_bb08,assembler-gap,6,0,no bytes emitted at BB08,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB11,FUN_CODE_bb11,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB22,FUN_CODE_bb22,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB24,FUN_CODE_bb24,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB28,FUN_CODE_bb28,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB31,FUN_CODE_bb31,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB39,FUN_CODE_bb39,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB40,fan_mode_get,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB47,FUN_CODE_bb47,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB4A,FUN_CODE_bb4a,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB4D,FUN_CODE_bb4d,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB55,FUN_CODE_bb55,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB56,FUN_CODE_bb56,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB5E,FUN_CODE_bb5e,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB60,FUN_CODE_bb60,partial,6,1,"1 of 7 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB6A,FUN_CODE_bb6a,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB78,FUN_CODE_bb78,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB80,FUN_CODE_bb80,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB81,FUN_CODE_bb81,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB88,FUN_CODE_bb88,partial,4,1,"1 of 5 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB90,store_be16_a,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB99,FUN_CODE_bb99,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BB9A,FUN_CODE_bb9a,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBA4,FUN_CODE_bba4,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBAB,FUN_CODE_bbab,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBB3,FUN_CODE_bbb3,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBBD,FUN_CODE_bbbd,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBC7,FUN_CODE_bbc7,partial,12,1,"1 of 13 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBDD,FUN_CODE_bbdd,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBDE,FUN_CODE_bbde,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBE6,FUN_CODE_bbe6,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBE9,FUN_CODE_bbe9,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBEA,FUN_CODE_bbea,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBF2,FUN_CODE_bbf2,partial,7,1,"1 of 8 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BBFE,FUN_CODE_bbfe,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC06,FUN_CODE_bc06,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC0E,FUN_CODE_bc0e,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC14,FUN_CODE_bc14,match,11,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC26,FUN_CODE_bc26,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC37,FUN_CODE_bc37,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC3F,FUN_CODE_bc3f,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC4F,fan_table_base_offset_helper,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC5F,FUN_CODE_bc5f,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC67,FUN_CODE_bc67,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC71,FUN_CODE_bc71,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC7B,FUN_CODE_bc7b,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC7E,FUN_CODE_bc7e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC85,FUN_CODE_bc85,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC8D,cfg_cell_count_selector,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC95,FUN_CODE_bc95,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BC9F,FUN_CODE_bc9f,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCA9,FUN_CODE_bca9,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCB1,FUN_CODE_bcb1,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCB6,FUN_CODE_bcb6,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCBD,FUN_CODE_bcbd,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCCB,FUN_CODE_bccb,match,10,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCDA,FUN_CODE_bcda,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCE9,FUN_CODE_bce9,partial,3,1,"1 of 4 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCEE,FUN_CODE_bcee,partial,4,1,"1 of 5 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BCF5,stress_headroom,match,12,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD03,FUN_CODE_bd03,assembler-gap,9,0,no bytes emitted at BD03,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD12,FUN_CODE_bd12,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD20,FUN_CODE_bd20,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD29,FUN_CODE_bd29,match,3,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD2D,FUN_CODE_bd2d,partial,6,1,"1 of 7 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD34,FUN_CODE_bd34,partial,6,1,"1 of 7 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD3D,FUN_CODE_bd3d,partial,6,1,"1 of 7 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD46,FUN_CODE_bd46,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD54,store_be16_b,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD5D,FUN_CODE_bd5d,partial,7,1,"1 of 8 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD6B,FUN_CODE_bd6b,partial,7,1,"1 of 8 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD79,FUN_CODE_bd79,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD7F,FUN_CODE_bd7f,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD8B,tier_250_eligible,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BD98,tier_200_eligible,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDA5,FUN_CODE_bda5,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDA6,FUN_CODE_bda6,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDAE,FUN_CODE_bdae,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDBA,FUN_CODE_bdba,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDC6,FUN_CODE_bdc6,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDD2,FUN_CODE_bdd2,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDDA,FUN_CODE_bdda,partial,9,1,"1 of 10 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDE6,FUN_CODE_bde6,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDF2,FUN_CODE_bdf2,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BDFA,FUN_CODE_bdfa,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE02,FUN_CODE_be02,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE0D,FUN_CODE_be0d,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE15,FUN_CODE_be15,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE21,FUN_CODE_be21,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE2A,FUN_CODE_be2a,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE32,FUN_CODE_be32,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE3A,FUN_CODE_be3a,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE42,FUN_CODE_be42,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE4A,FUN_CODE_be4a,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE52,FUN_CODE_be52,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE5D,FUN_CODE_be5d,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE68,FUN_CODE_be68,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE73,FUN_CODE_be73,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE7E,FUN_CODE_be7e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE88,FUN_CODE_be88,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE92,FUN_CODE_be92,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BE9C,FUN_CODE_be9c,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEA3,FUN_CODE_bea3,partial,4,1,"1 of 5 instruction(s) unchecked, first: clr CY",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEAA,FUN_CODE_beaa,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEB4,FUN_CODE_beb4,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEBE,FUN_CODE_bebe,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEC8,FUN_CODE_bec8,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BED2,FUN_CODE_bed2,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEDC,FUN_CODE_bedc,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEE6,FUN_CODE_bee6,partial,5,1,"1 of 6 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEF0,FUN_CODE_bef0,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEF7,FUN_CODE_bef7,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BEFE,FUN_CODE_befe,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BF08,FUN_CODE_bf08,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BF12,FUN_CODE_bf12,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,BFDE,FUN_CODE_bfde,partial,28,3,"3 of 31 instruction(s) unchecked, first: movc A, @A+DPTR",sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C016,FUN_CODE_c016,match,4,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C01C,FUN_CODE_c01c,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C030,FUN_CODE_c030,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C03C,FUN_CODE_c03c,match,13,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C058,FUN_CODE_c058,match,8,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C066,FUN_CODE_c066,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C06E,FUN_CODE_c06e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C076,FUN_CODE_c076,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C07E,FUN_CODE_c07e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C086,FUN_CODE_c086,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C096,FUN_CODE_c096,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C09C,FUN_CODE_c09c,match,2,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0A2,FUN_CODE_c0a2,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0AD,FUN_CODE_c0ad,match,6,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0B8,FUN_CODE_c0b8,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0C9,FUN_CODE_c0c9,match,9,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0DA,FUN_CODE_c0da,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C0E7,FUN_CODE_c0e7,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C124,FUN_CODE_c124,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C12C,FUN_CODE_c12c,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C154,FUN_CODE_c154,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C15C,FUN_CODE_c15c,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C174,FUN_CODE_c174,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C191,FUN_CODE_c191,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C199,FUN_CODE_c199,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C1B1,FUN_CODE_c1b1,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C1BE,FUN_CODE_c1be,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C1CB,FUN_CODE_c1cb,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C1E7,FUN_CODE_c1e7,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C201,FUN_CODE_c201,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C209,FUN_CODE_c209,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C224,FUN_CODE_c224,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C241,FUN_CODE_c241,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C249,FUN_CODE_c249,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C251,FUN_CODE_c251,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C25E,FUN_CODE_c25e,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C266,FUN_CODE_c266,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C26E,FUN_CODE_c26e,assembler-gap,12,0,no bytes emitted at C26E,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C295,FUN_CODE_c295,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2A2,FUN_CODE_c2a2,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2AA,FUN_CODE_c2aa,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2BA,FUN_CODE_c2ba,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2CF,FUN_CODE_c2cf,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2F7,FUN_CODE_c2f7,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C2FF,FUN_CODE_c2ff,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C307,FUN_CODE_c307,assembler-gap,5,0,no bytes emitted at C307,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C30F,FUN_CODE_c30f,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C317,FUN_CODE_c317,match,5,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C31F,FUN_CODE_c31f,match,7,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
bank0,C333,FUN_CODE_c333,match,1,0,,sdas8051 05.50.4+NoICE+SDCCmods-WIP-R14
