file_offset,region,runtime,opcode,length,disp,target,target_offset,in_region,target_class,frame_onto,frame_over,calls_stub,calls_trampoline
0x11D67,bank1,0x9D67,jz,2,0x06,0x9D6F,0x11D6F,yes,entry,24,0,,
0x11D78,bank1,0x9D78,jc,2,0x0A,0x9D84,0x11D84,yes,entry,22,2,,
0x11D80,bank1,0x9D80,jnz,2,0x02,0x9D84,0x11D84,yes,entry,24,0,,
0x11D82,bank1,0x9D82,sjmp,2,0x07,0x9D8B,0x11D8B,yes,entry,23,1,,
0x11D8F,bank1,0x9D8F,jnz,2,0x13,0x9DA4,0x11DA4,yes,entry,24,0,,
0x11DA8,bank1,0x9DA8,jnb,3,0x24,0x9DCF,0x11DCF,yes,entry,24,0,,
0x11DAD,bank1,0x9DAD,jnz,2,0x20,0x9DCF,0x11DCF,yes,entry,22,2,,
0x11DAE,bank1,0x9DAE,jb,3,0x1C,0x9DCD,0x11DCD,yes,entry,2,22,,
0x11DB6,bank1,0x9DB6,jnc,2,0x40,0x9DF8,0x11DF8,yes,entry,24,0,,
0x11DB7,bank1,0x9DB7,jc,2,0x90,0x9D49,0x11D49,yes,entry,0,24,,
0x11DBD,bank1,0x9DBD,jc,2,0x10,0x9DCF,0x11DCF,yes,entry,24,0,,
0x11DBE,bank1,0x9DBE,jbc,3,0x90,0x9D51,0x11D51,yes,other,0,24,,
0x11DCD,bank1,0x9DCD,sjmp,2,0x29,0x9DF8,0x11DF8,yes,entry,24,0,,
0x11DD3,bank1,0x9DD3,cjne,3,0x02,0x9DD8,0x11DD8,yes,other,24,0,,
0x11DD6,bank1,0x9DD6,sjmp,2,0x0E,0x9DE6,0x11DE6,yes,entry,22,2,,
0x11DDD,bank1,0x9DDD,cjne,3,0x06,0x9DE6,0x11DE6,yes,entry,24,0,,
0x11DE1,bank1,0x9DE1,jb,3,0x04,0x9DE8,0x11DE8,yes,other,0,24,,
0x11DEC,bank1,0x9DEC,jc,2,0x0A,0x9DF8,0x11DF8,yes,entry,23,1,,
0x11DF6,bank1,0x9DF6,sjmp,2,0xF0,0x9DE8,0x11DE8,yes,other,2,22,,
0x11E2A,bank1,0x9E2A,jnz,2,0x02,0x9E2E,0x11E2E,yes,other,24,0,,
0x11E69,bank1,0x9E69,sjmp,2,0xF0,0x9E5B,0x11E5B,yes,entry,0,24,,
0x11EB2,bank1,0x9EB2,jnc,2,0x01,0x9EB5,0x11EB5,yes,other,24,0,,
0x11EB6,bank1,0x9EB6,jnc,2,0x01,0x9EB9,0x11EB9,yes,other,24,0,,
0x11EBA,bank1,0x9EBA,jnc,2,0x01,0x9EBD,0x11EBD,yes,entry,24,0,,
0x11EBD,bank1,0x9EBD,jnb,3,0x05,0x9EC5,0x11EC5,yes,other,24,0,,
0x11EC2,bank1,0x9EC2,jnc,2,0x01,0x9EC5,0x11EC5,yes,other,24,0,,
0x11ED8,bank1,0x9ED8,cjne,3,0x90,0x9E6B,0x11E6B,yes,entry,1,23,,
0x11EE8,bank1,0x9EE8,cjne,3,0x04,0x9EEF,0x11EEF,yes,entry,1,23,,
0x11EEB,bank1,0x9EEB,cjne,3,0x01,0x9EEF,0x11EEF,yes,entry,24,0,,
0x11EF1,bank1,0x9EF1,cjne,3,0xD0,0x9EC4,0x11EC4,yes,other,1,23,,
0x11EFD,bank1,0x9EFD,sjmp,2,0xF0,0x9EEF,0x11EEF,yes,entry,0,24,,
0x11F02,bank1,0x9F02,sjmp,2,0x02,0x9F06,0x11F06,yes,other,24,0,,
0x11F06,bank1,0x9F06,cjne,3,0x02,0x9F0B,0x11F0B,yes,other,23,1,,
0x11F09,bank1,0x9F09,sjmp,2,0x0B,0x9F16,0x11F16,yes,entry,21,3,,
0x11F0B,bank1,0x9F0B,cjne,3,0x02,0x9F10,0x11F10,yes,other,24,0,,
0x11F0E,bank1,0x9F0E,sjmp,2,0x14,0x9F24,0x11F24,yes,entry,23,1,,
0x11F10,bank1,0x9F10,cjne,3,0x02,0x9F15,0x11F15,yes,other,24,0,,
0x11F11,bank1,0x9F11,jc,2,0x02,0x9F15,0x11F15,yes,other,0,24,,
0x11F13,bank1,0x9F13,sjmp,2,0x12,0x9F27,0x11F27,yes,entry,23,1,,
0x11F24,bank1,0x9F24,sjmp,2,0x79,0x9F9F,0x11F9F,yes,entry,24,0,,
0x11F2B,bank1,0x9F2B,cjne,3,0x0A,0x9F38,0x11F38,yes,entry,24,0,,
0x11F33,bank1,0x9F33,jb,3,0x02,0x9F38,0x11F38,yes,entry,0,24,,
0x11F34,bank1,0x9F34,jz,2,0x02,0x9F38,0x11F38,yes,entry,23,1,,
0x11F36,bank1,0x9F36,sjmp,2,0x1A,0x9F52,0x11F52,yes,entry,23,1,,
0x11F3E,bank1,0x9F3E,jnz,2,0x12,0x9F52,0x11F52,yes,entry,24,0,,
0x11F58,bank1,0x9F58,jnz,2,0x36,0x9F90,0x11F90,yes,other,24,0,,
0x11F7F,bank1,0x9F7F,jb,3,0x90,0x9F12,0x11F12,yes,entry,0,24,,
0x11F86,bank1,0x9F86,jbc,3,0x07,0x9F90,0x11F90,yes,other,0,24,,
0x11F87,bank1,0x9F87,jnz,2,0x07,0x9F90,0x11F90,yes,other,23,1,,
0x11F8E,bank1,0x9F8E,djnz,2,0xF0,0x9F80,0x11F80,yes,other,0,24,,
0x11F95,bank1,0x9F95,cjne,3,0x28,0x9FC0,0x11FC0,yes,other,24,0,,
0x11F9C,bank1,0x9F9C,cjne,3,0x21,0x9FC0,0x11FC0,yes,other,24,0,,
0x11FA5,bank1,0x9FA5,jnz,2,0x19,0x9FC0,0x11FC0,yes,other,24,0,,
0x11FAF,bank1,0x9FAF,jb,3,0xF2,0x9FA4,0x11FA4,yes,other,1,23,,
0x11FB5,bank1,0x9FB5,jz,2,0xE0,0x9F97,0x11F97,yes,other,1,23,,
0x11FB7,bank1,0x9FB7,cjne,3,0x06,0x9FC0,0x11FC0,yes,other,24,0,,
0x11FCF,bank1,0x9FCF,jnb,3,0xF8,0x9FCA,0x11FCA,yes,other,24,0,,
0x11FD8,bank1,0x9FD8,jnz,2,0xF0,0x9FCA,0x11FCA,yes,other,24,0,,
0x11FE5,bank1,0x9FE5,jnb,3,0x04,0x9FEC,0x11FEC,yes,entry,24,0,,
0x11FF4,bank1,0x9FF4,jb,3,0x03,0x9FFA,0x11FFA,yes,entry,24,0,,
0x12000,bank1,0xA000,jnz,2,0xC8,0x9FCA,0x11FCA,yes,other,24,0,,
0x12008,bank1,0xA008,jc,2,0x03,0xA00D,0x1200D,yes,entry,24,0,,
0x12011,bank1,0xA011,jnz,2,0xB7,0x9FCA,0x11FCA,yes,other,24,0,,
0x12012,bank1,0xA012,cjne,3,0x07,0xA01C,0x1201C,yes,entry,0,24,,
0x1201E,bank1,0xA01E,jnb,3,0x04,0xA025,0x12025,yes,entry,24,0,,
0x12027,bank1,0xA027,jnc,2,0x22,0xA04B,0x1204B,yes,other,1,23,,
0x1202D,bank1,0xA02D,jb,3,0x03,0xA033,0x12033,yes,entry,24,0,,
0x12039,bank1,0xA039,jz,2,0x03,0xA03E,0x1203E,yes,entry,24,0,,
0x12043,bank1,0xA043,djnz,2,0xF0,0xA035,0x12035,yes,entry,0,24,,
0x12049,bank1,0xA049,jnb,3,0x04,0xA050,0x12050,yes,entry,24,0,,
0x12059,bank1,0xA059,cjne,3,0xA0,0x9FFC,0x11FFC,yes,entry,0,24,,
0x1206A,bank1,0xA06A,jnz,2,0x02,0xA06E,0x1206E,yes,entry,23,1,,
0x1206C,bank1,0xA06C,sjmp,2,0x5D,0xA0CB,0x120CB,yes,other,22,2,,
0x12072,bank1,0xA072,jnz,2,0x05,0xA079,0x12079,yes,entry,24,0,,
0x12077,bank1,0xA077,sjmp,2,0x37,0xA0B0,0x120B0,yes,entry,21,3,,
0x1207D,bank1,0xA07D,jnz,2,0x4C,0xA0CB,0x120CB,yes,other,24,0,,
0x12083,bank1,0xA083,jnb,3,0x45,0xA0CB,0x120CB,yes,other,24,0,,
0x1208A,bank1,0xA08A,jnb,3,0x3E,0xA0CB,0x120CB,yes,other,24,0,,
0x12091,bank1,0xA091,jnb,3,0x0F,0xA0A3,0x120A3,yes,entry,24,0,,
0x12096,bank1,0xA096,jb,3,0x54,0xA0ED,0x120ED,yes,other,1,23,,
0x12099,bank1,0xA099,jbc,3,0x14,0xA0B0,0x120B0,yes,entry,2,22,,
0x1209A,bank1,0xA09A,jnz,2,0x14,0xA0B0,0x120B0,yes,entry,21,3,,
0x120A1,bank1,0xA0A1,sjmp,2,0x0D,0xA0B0,0x120B0,yes,entry,24,0,,
0x120A5,bank1,0xA0A5,jb,3,0x54,0xA0FC,0x120FC,yes,entry,1,23,,
0x120A8,bank1,0xA0A8,jbc,3,0x05,0xA0B0,0x120B0,yes,entry,2,22,,
0x120A9,bank1,0xA0A9,jnz,2,0x05,0xA0B0,0x120B0,yes,entry,21,3,,
0x120BB,bank1,0xA0BB,jbc,3,0x90,0xA04E,0x1204E,yes,other,0,24,,
0x120C6,bank1,0xA0C6,jb,3,0x54,0xA11D,0x1211D,yes,other,1,23,,
0x120D2,bank1,0xA0D2,jnz,2,0x02,0xA0D6,0x120D6,yes,entry,23,1,,
0x120D4,bank1,0xA0D4,sjmp,2,0x56,0xA12C,0x1212C,yes,other,22,2,,
0x120DA,bank1,0xA0DA,jnz,2,0x05,0xA0E1,0x120E1,yes,entry,24,0,,
0x120DF,bank1,0xA0DF,sjmp,2,0x30,0xA111,0x12111,yes,entry,24,0,,
0x120E0,bank1,0xA0E0,jnb,3,0x09,0xA0EC,0x120EC,yes,entry,0,24,,
0x120E5,bank1,0xA0E5,jnz,2,0x45,0xA12C,0x1212C,yes,other,24,0,,
0x120EB,bank1,0xA0EB,jb,3,0x03,0xA0F1,0x120F1,yes,entry,24,0,,
0x120F5,bank1,0xA0F5,jnb,3,0x34,0xA12C,0x1212C,yes,other,24,0,,
0x120FC,bank1,0xA0FC,jnb,3,0x0A,0xA109,0x12109,yes,entry,24,0,,
0x12101,bank1,0xA101,jb,3,0x54,0xA158,0x12158,yes,other,1,23,,
0x12104,bank1,0xA104,jb,3,0x0A,0xA111,0x12111,yes,entry,2,22,,
0x12105,bank1,0xA105,jnz,2,0x0A,0xA111,0x12111,yes,entry,21,3,,
0x12107,bank1,0xA107,sjmp,2,0x08,0xA111,0x12111,yes,entry,24,0,,
0x1210B,bank1,0xA10B,jb,3,0x54,0xA162,0x12162,yes,other,1,23,,
0x1210E,bank1,0xA10E,jb,3,0x00,0xA111,0x12111,yes,entry,2,22,,
0x1210F,bank1,0xA10F,jnz,2,0x00,0xA111,0x12111,yes,entry,21,3,,
0x1211C,bank1,0xA11C,jb,3,0x90,0xA0AF,0x120AF,yes,other,0,24,,
0x12123,bank1,0xA123,djnz,2,0xF0,0xA115,0x12115,yes,other,0,24,,
0x12127,bank1,0xA127,jb,3,0x54,0xA17E,0x1217E,yes,entry,1,23,,
0x1212A,bank1,0xA12A,djnz,2,0xF0,0xA11C,0x1211C,yes,entry,2,22,,
0x1212F,bank1,0xA12F,jc,2,0xE0,0xA111,0x12111,yes,entry,1,23,,
0x12131,bank1,0xA131,cjne,3,0x03,0xA137,0x12137,yes,entry,24,0,,
0x12136,bank1,0xA136,cjne,3,0x04,0xA13D,0x1213D,yes,other,0,24,,
0x1213D,bank1,0xA13D,jz,2,0x7F,0xA1BE,0x121BE,yes,other,23,1,,
0x12143,bank1,0xA143,jnz,2,0x05,0xA14A,0x1214A,yes,entry,24,0,,
0x12147,bank1,0xA147,jnc,2,0x80,0xA0C9,0x120C9,yes,entry,2,22,,
0x12148,bank1,0xA148,sjmp,2,0x44,0xA18E,0x1218E,yes,entry,21,3,,
0x1214E,bank1,0xA14E,jz,2,0x03,0xA153,0x12153,yes,entry,24,0,,
0x12152,bank1,0xA152,cjne,3,0x06,0xA15B,0x1215B,yes,other,0,24,,
0x12157,bank1,0xA157,jz,2,0x03,0xA15C,0x1215C,yes,entry,24,0,,
0x1215B,bank1,0xA15B,cjne,3,0x06,0xA164,0x12164,yes,entry,0,24,,
0x12162,bank1,0xA162,jc,2,0x03,0xA167,0x12167,yes,entry,24,0,,
0x12166,bank1,0xA166,cjne,3,0x09,0xA172,0x12172,yes,entry,0,24,,
0x1216B,bank1,0xA16B,jnb,3,0x50,0xA1BE,0x121BE,yes,other,24,0,,
0x1216D,bank1,0xA16D,jnc,2,0x90,0xA0FF,0x120FF,yes,entry,1,23,,
0x12172,bank1,0xA172,jnb,3,0x49,0xA1BE,0x121BE,yes,other,24,0,,
0x12179,bank1,0xA179,jnb,3,0x0A,0xA186,0x12186,yes,entry,24,0,,
0x1217E,bank1,0xA17E,jb,3,0x54,0xA1D5,0x121D5,yes,other,1,23,,
0x12181,bank1,0xA181,sjmp,2,0x70,0xA1F3,0x121F3,yes,other,2,22,,
0x12182,bank1,0xA182,jnz,2,0x0A,0xA18E,0x1218E,yes,entry,21,3,,
0x12184,bank1,0xA184,sjmp,2,0x08,0xA18E,0x1218E,yes,entry,24,0,,
0x12188,bank1,0xA188,jb,3,0x54,0xA1DF,0x121DF,yes,other,1,23,,
0x1218B,bank1,0xA18B,sjmp,2,0x70,0xA1FD,0x121FD,yes,entry,2,22,,
0x1218C,bank1,0xA18C,jnz,2,0x00,0xA18E,0x1218E,yes,entry,21,3,,
0x12199,bank1,0xA199,sjmp,2,0xF0,0xA18B,0x1218B,yes,entry,0,24,,
0x121A4,bank1,0xA1A4,jb,3,0x54,0xA1FB,0x121FB,yes,other,1,23,,
0x121AF,bank1,0xA1AF,jz,2,0x07,0xA1B8,0x121B8,yes,entry,23,1,,
0x121C5,bank1,0xA1C5,jz,2,0x2D,0xA1F4,0x121F4,yes,other,23,1,,
0x121CD,bank1,0xA1CD,jz,2,0x25,0xA1F4,0x121F4,yes,other,23,1,,
0x121D3,bank1,0xA1D3,jb,3,0x03,0xA1D9,0x121D9,yes,entry,24,0,,
0x121DD,bank1,0xA1DD,jb,3,0x03,0xA1E3,0x121E3,yes,entry,24,0,,
0x121E7,bank1,0xA1E7,jb,3,0x03,0xA1ED,0x121ED,yes,entry,24,0,,
0x121EC,bank1,0xA1EC,jnc,2,0x90,0xA17E,0x1217E,yes,entry,1,23,,
0x121FA,bank1,0xA1FA,cjne,3,0x13,0xA210,0x12210,yes,other,24,0,,
0x121FB,bank1,0xA1FB,djnz,2,0x13,0xA210,0x12210,yes,other,0,24,,
0x12201,bank1,0xA201,jz,2,0x0D,0xA210,0x12210,yes,other,24,0,,
0x12215,bank1,0xA215,jz,2,0x01,0xA218,0x12218,yes,entry,24,0,,
0x1221E,bank1,0xA21E,jz,2,0x21,0xA241,0x12241,yes,entry,23,1,,
0x12222,bank1,0xA222,cjne,3,0x1C,0xA241,0x12241,yes,entry,3,21,,
0x12223,bank1,0xA223,jc,2,0x1C,0xA241,0x12241,yes,entry,20,4,,
0x1222B,bank1,0xA22B,jz,2,0x07,0xA234,0x12234,yes,entry,23,1,,
0x12232,bank1,0xA232,sjmp,2,0x0D,0xA241,0x12241,yes,entry,24,0,,
0x1223A,bank1,0xA23A,jnz,2,0x05,0xA241,0x12241,yes,entry,23,1,,
0x12254,bank1,0xA254,jz,2,0x02,0xA258,0x12258,yes,entry,23,1,,
0x12256,bank1,0xA256,sjmp,2,0x7A,0xA2D2,0x122D2,yes,entry,22,2,,
0x1225C,bank1,0xA25C,jb,3,0x03,0xA262,0x12262,yes,entry,21,3,,
0x12261,bank1,0xA261,djnz,2,0x90,0xA1F3,0x121F3,yes,other,0,24,,
0x12266,bank1,0xA266,jnb,3,0x72,0xA2DB,0x122DB,yes,entry,24,0,,
0x1226D,bank1,0xA26D,jz,2,0x6B,0xA2DA,0x122DA,yes,other,24,0,,
0x12273,bank1,0xA273,jz,2,0x65,0xA2DA,0x122DA,yes,other,24,0,,
0x12279,bank1,0xA279,jb,3,0x0B,0xA287,0x12287,yes,entry,24,0,,
0x12283,bank1,0xA283,jc,2,0x1E,0xA2A3,0x122A3,yes,entry,24,0,,
0x12285,bank1,0xA285,sjmp,2,0x09,0xA290,0x12290,yes,entry,24,0,,
0x1228B,bank1,0xA28B,cjne,3,0x02,0xA290,0x12290,yes,entry,24,0,,
0x1228E,bank1,0xA28E,sjmp,2,0x13,0xA2A3,0x122A3,yes,entry,23,1,,
0x122A1,bank1,0xA2A1,sjmp,2,0x11,0xA2B4,0x122B4,yes,entry,23,1,,
0x122BD,bank1,0xA2BD,jnc,2,0x2E,0xA2ED,0x122ED,yes,entry,23,1,,
0x122C5,bank1,0xA2C5,cjne,3,0x12,0xA2DA,0x122DA,yes,other,24,0,,
0x122EB,bank1,0xA2EB,jc,2,0xD2,0xA2BF,0x122BF,yes,entry,23,1,,
0x122F5,bank1,0xA2F5,jc,2,0xE0,0xA2D7,0x122D7,yes,entry,1,23,,
0x122F7,bank1,0xA2F7,jz,2,0x03,0xA2FC,0x122FC,yes,entry,24,0,,
0x122FB,bank1,0xA2FB,sjmp,2,0x90,0xA28D,0x1228D,yes,entry,1,23,,
0x1231A,bank1,0xA31A,jnz,2,0x79,0xA395,0x12395,yes,other,1,23,,
0x12320,bank1,0xA320,jb,3,0x1A,0xA33D,0x1233D,yes,entry,0,24,,
0x1232A,bank1,0xA32A,sjmp,2,0x53,0xA37F,0x1237F,yes,other,24,0,,
0x12331,bank1,0xA331,sjmp,2,0x12,0xA345,0x12345,yes,other,0,24,,
0x1233B,bank1,0xA33B,sjmp,2,0x42,0xA37F,0x1237F,yes,other,21,3,,
0x1234C,bank1,0xA34C,sjmp,2,0x31,0xA37F,0x1237F,yes,other,24,0,,
0x12353,bank1,0xA353,jc,2,0x12,0xA367,0x12367,yes,other,0,24,,
0x1235D,bank1,0xA35D,sjmp,2,0x20,0xA37F,0x1237F,yes,other,24,0,,
0x1235E,bank1,0xA35E,jb,3,0x14,0xA375,0x12375,yes,entry,0,24,,
0x1236E,bank1,0xA36E,sjmp,2,0x0F,0xA37F,0x1237F,yes,other,24,0,,
0x1238F,bank1,0xA38F,jz,2,0x20,0xA3B1,0x123B1,yes,other,23,1,,
0x12390,bank1,0xA390,jb,3,0x1A,0xA3AD,0x123AD,yes,other,1,23,,
0x12396,bank1,0xA396,sjmp,2,0xE0,0xA378,0x12378,yes,other,1,23,,
0x12398,bank1,0xA398,jz,2,0x17,0xA3B1,0x123B1,yes,other,24,0,,
0x1239C,bank1,0xA39C,jnz,2,0x13,0xA3B1,0x123B1,yes,other,24,0,,
0x123A0,bank1,0xA3A0,cjne,3,0x09,0xA3AC,0x123AC,yes,other,1,23,,
0x123AC,bank1,0xA3AC,jnz,2,0x03,0xA3B1,0x123B1,yes,other,24,0,,
0x123B6,bank1,0xA3B6,jz,2,0x38,0xA3F0,0x123F0,yes,other,24,0,,
0x123BC,bank1,0xA3BC,jb,3,0x10,0xA3CF,0x123CF,yes,entry,24,0,,
0x123BE,bank1,0xA3BE,jbc,3,0x7F,0xA440,0x12440,yes,other,1,23,,
0x123C1,bank1,0xA3C1,jz,2,0x2D,0xA3F0,0x123F0,yes,other,23,1,,
0x123C5,bank1,0xA3C5,jz,2,0x12,0xA3D9,0x123D9,yes,entry,24,0,,
0x123C7,bank1,0xA3C7,cjne,3,0x26,0xA3F0,0x123F0,yes,other,23,1,,
0x123CD,bank1,0xA3CD,sjmp,2,0x21,0xA3F0,0x123F0,yes,other,22,2,,
0x123D7,bank1,0xA3D7,sjmp,2,0x18,0xA3F1,0x123F1,yes,entry,24,0,,
0x123E4,bank1,0xA3E4,sjmp,2,0xF0,0xA3D6,0x123D6,yes,other,0,24,,
0x123F9,bank1,0xA3F9,jnc,2,0xE0,0xA3DB,0x123DB,yes,entry,1,23,,
0x123FB,bank1,0xA3FB,jz,2,0x3D,0xA43A,0x1243A,yes,other,24,0,,
0x12402,bank1,0xA402,jnc,2,0xE0,0xA3E4,0x123E4,yes,entry,1,23,,
0x12404,bank1,0xA404,jb,3,0x0A,0xA411,0x12411,yes,entry,24,0,,
0x12409,bank1,0xA409,jz,2,0x2F,0xA43A,0x1243A,yes,other,23,1,,
0x1240D,bank1,0xA40D,jz,2,0x14,0xA423,0x12423,yes,entry,24,0,,
0x1240F,bank1,0xA40F,sjmp,2,0x29,0xA43A,0x1243A,yes,other,24,0,,
0x12416,bank1,0xA416,sjmp,2,0x70,0xA488,0x12488,yes,other,0,24,,
0x12417,bank1,0xA417,jnz,2,0x21,0xA43A,0x1243A,yes,other,23,1,,
0x12421,bank1,0xA421,sjmp,2,0x29,0xA44C,0x1244C,yes,entry,24,0,,
0x1242B,bank1,0xA42B,jnc,2,0xE0,0xA40D,0x1240D,yes,other,1,23,,
0x1242E,bank1,0xA42E,sjmp,2,0xF0,0xA420,0x12420,yes,other,0,24,,
0x1243F,bank1,0xA43F,cjne,3,0x02,0xA444,0x12444,yes,other,24,0,,
0x12442,bank1,0xA442,sjmp,2,0x08,0xA44C,0x1244C,yes,entry,22,2,,
0x12448,bank1,0xA448,cjne,3,0xF3,0xA43E,0x1243E,yes,other,22,2,,
0x1244F,bank1,0xA44F,jnc,2,0xF0,0xA441,0x12441,yes,entry,1,23,,
0x12456,bank1,0xA456,cjne,3,0x1C,0xA475,0x12475,yes,other,24,0,,
0x1245D,bank1,0xA45D,cjne,3,0x02,0xA462,0x12462,yes,entry,22,2,,
0x12460,bank1,0xA460,sjmp,2,0x13,0xA475,0x12475,yes,other,20,4,,
0x12478,bank1,0xA478,cjne,3,0x02,0xA47D,0x1247D,yes,other,24,0,,
0x1247B,bank1,0xA47B,sjmp,2,0x1C,0xA499,0x12499,yes,entry,23,1,,
0x1247D,bank1,0xA47D,cjne,3,0x02,0xA482,0x12482,yes,other,24,0,,
0x12480,bank1,0xA480,sjmp,2,0x20,0xA4A2,0x124A2,yes,entry,23,1,,
0x12481,bank1,0xA481,jb,3,0x08,0xA48C,0x1248C,yes,other,0,24,,
0x12482,bank1,0xA482,cjne,3,0x02,0xA487,0x12487,yes,other,23,1,,
0x12485,bank1,0xA485,sjmp,2,0x24,0xA4AB,0x124AB,yes,entry,21,3,,
0x12487,bank1,0xA487,cjne,3,0x02,0xA48C,0x1248C,yes,other,23,1,,
0x1248A,bank1,0xA48A,sjmp,2,0x28,0xA4B4,0x124B4,yes,entry,21,3,,
0x1248C,bank1,0xA48C,cjne,3,0x02,0xA491,0x12491,yes,other,24,0,,
0x1248F,bank1,0xA48F,sjmp,2,0x2C,0xA4BD,0x124BD,yes,entry,22,2,,
0x12491,bank1,0xA491,cjne,3,0x02,0xA496,0x12496,yes,entry,24,0,,
0x12494,bank1,0xA494,sjmp,2,0x30,0xA4C6,0x124C6,yes,entry,23,1,,
0x12495,bank1,0xA495,jnb,3,0xF0,0xA488,0x12488,yes,other,0,24,,
0x1249E,bank1,0xA49E,jz,2,0x70,0xA510,0x12510,yes,entry,0,24,,
0x1249F,bank1,0xA49F,jnz,2,0xF5,0xA496,0x12496,yes,entry,23,1,,
0x124A6,bank1,0xA4A6,jb,3,0xED,0xA496,0x12496,yes,entry,24,0,,
0x124AF,bank1,0xA4AF,jb,3,0xE4,0xA496,0x12496,yes,entry,24,0,,
0x124B8,bank1,0xA4B8,jb,3,0xDB,0xA496,0x12496,yes,entry,24,0,,
0x124BA,bank1,0xA4BA,djnz,2,0xE4,0xA4A0,0x124A0,yes,other,0,24,,
0x124C1,bank1,0xA4C1,jb,3,0xD2,0xA496,0x12496,yes,entry,24,0,,
0x124CC,bank1,0xA4CC,jnz,2,0xC8,0xA496,0x12496,yes,entry,24,0,,
0x124D3,bank1,0xA4D3,cjne,3,0x26,0xA4FC,0x124FC,yes,other,24,0,,
0x124DA,bank1,0xA4DA,jz,2,0x20,0xA4FC,0x124FC,yes,other,24,0,,
0x124DB,bank1,0xA4DB,jb,3,0x19,0xA4F7,0x124F7,yes,other,0,24,,
0x124E0,bank1,0xA4E0,jz,2,0x1A,0xA4FC,0x124FC,yes,other,24,0,,
0x124E6,bank1,0xA4E6,cjne,3,0x02,0xA4EB,0x124EB,yes,entry,24,0,,
0x124E9,bank1,0xA4E9,sjmp,2,0x11,0xA4FC,0x124FC,yes,other,22,2,,
0x124EF,bank1,0xA4EF,cjne,3,0x02,0xA4F4,0x124F4,yes,entry,24,0,,
0x124F2,bank1,0xA4F2,sjmp,2,0x08,0xA4FC,0x124FC,yes,other,22,2,,
0x12507,bank1,0xA507,jnz,2,0x13,0xA51C,0x1251C,yes,other,23,1,,
0x1250D,bank1,0xA50D,cjne,3,0x02,0xA512,0x12512,yes,other,24,0,,
0x12510,bank1,0xA510,sjmp,2,0x07,0xA519,0x12519,yes,entry,23,1,,
0x12512,bank1,0xA512,cjne,3,0x02,0xA517,0x12517,yes,entry,24,0,,
0x12515,bank1,0xA515,sjmp,2,0x02,0xA519,0x12519,yes,entry,22,2,,
0x12517,bank1,0xA517,sjmp,2,0x03,0xA51C,0x1251C,yes,other,23,1,,
0x12530,bank1,0xA530,cjne,3,0x02,0xA535,0x12535,yes,entry,24,0,,
0x12533,bank1,0xA533,sjmp,2,0x1F,0xA554,0x12554,yes,other,22,2,,
0x12552,bank1,0xA552,sjmp,2,0xDC,0xA530,0x12530,yes,other,24,0,,
0x12553,bank1,0xA553,djnz,2,0x22,0xA577,0x12577,yes,other,0,24,,
0x12559,bank1,0xA559,djnz,2,0xFA,0xA555,0x12555,yes,other,24,0,,
0x12561,bank1,0xA561,jb,3,0xF0,0xA554,0x12554,yes,other,0,24,,
0x12564,bank1,0xA564,djnz,2,0xF8,0xA55E,0x1255E,yes,entry,24,0,,
0x12572,bank1,0xA572,jb,3,0xF0,0xA565,0x12565,yes,other,0,24,,
0x12575,bank1,0xA575,djnz,2,0xF8,0xA56F,0x1256F,yes,entry,24,0,,
0x12577,bank1,0xA577,djnz,2,0xF4,0xA56D,0x1256D,yes,entry,24,0,,
0x1258E,bank1,0xA58E,jb,3,0xF0,0xA581,0x12581,yes,entry,0,24,,
0x12591,bank1,0xA591,djnz,2,0xF8,0xA58B,0x1258B,yes,entry,24,0,,
0x12593,bank1,0xA593,djnz,2,0xF4,0xA589,0x12589,yes,entry,24,0,,
0x12599,bank1,0xA599,djnz,3,0xE5,0xA581,0x12581,yes,entry,24,0,,
0x125EC,bank1,0xA5EC,jbc,3,0xE9,0xA5D8,0x125D8,yes,other,1,23,,
0x12604,bank1,0xA604,jnc,2,0x04,0xA60A,0x1260A,yes,other,24,0,,
0x12610,bank1,0xA610,djnz,3,0xDA,0xA5ED,0x125ED,yes,entry,24,0,,
0x12612,bank1,0xA612,djnz,2,0x85,0xA599,0x12599,yes,other,1,23,,
0x1262C,bank1,0xA62C,jb,3,0xD3,0xA602,0x12602,yes,other,1,23,,
0x12660,bank1,0xA660,jnc,2,0x08,0xA66A,0x1266A,yes,other,24,0,,
0x12676,bank1,0xA676,djnz,3,0xB4,0xA62D,0x1262D,yes,other,24,0,,
0x12678,bank1,0xA678,cjne,3,0x07,0xA682,0x12682,yes,other,1,23,,
0x126A3,bank1,0xA6A3,cjne,3,0x10,0xA6B6,0x126B6,yes,entry,24,0,,
0x126A5,bank1,0xA6A5,jbc,3,0x07,0xA6AF,0x126AF,yes,other,0,24,,
0x126AA,bank1,0xA6AA,cjne,3,0x09,0xA6B6,0x126B6,yes,entry,24,0,,
0x126C6,bank1,0xA6C6,cjne,3,0x04,0xA6CD,0x126CD,yes,other,24,0,,
0x126CB,bank1,0xA6CB,sjmp,2,0x01,0xA6CE,0x126CE,yes,other,24,0,,
0x126D2,bank1,0xA6D2,djnz,2,0xFC,0xA6D0,0x126D0,yes,other,24,0,,
0x126D6,bank1,0xA6D6,cjne,3,0x06,0xA6DF,0x126DF,yes,entry,24,0,,
