file_offset,region,runtime,opcode,target,bucket,frame_onto,frame_over,calls_stub,calls_trampoline,own_bank,other_bank
0x1557E,bank1,0xD57E,ljmp,0xD6EE,B,24,0,,,entry,other
0x15584,bank1,0xD584,lcall,0x8898,B,22,2,,,other,other
0x1558B,bank1,0xD58B,ljmp,0xD6EE,B,24,0,,,entry,other
0x15598,bank1,0xD598,ljmp,0xD89C,B,24,0,,,other,other
0x1559D,bank1,0xD59D,lcall,0xD89C,B,24,0,,,other,other
0x155B7,bank1,0xD5B7,lcall,0x8898,B,22,2,,,other,other
0x155BE,bank1,0xD5BE,lcall,0x198A,A,24,0,,0,,
0x155D8,bank1,0xD5D8,lcall,0xCBF3,B,24,0,,,entry,other
0x155E6,bank1,0xD5E6,ljmp,0x14F0,A,0,24,,,,
0x155EE,bank1,0xD5EE,ljmp,0x14F0,A,0,24,,,,
0x15615,bank1,0xD615,ljmp,0x14F0,A,0,24,,,,
0x1563E,bank1,0xD63E,ljmp,0x5C90,A,0,24,,,,
0x15646,bank1,0xD646,ljmp,0x5490,A,0,24,,,,
0x1564E,bank1,0xD64E,ljmp,0x4C90,A,0,24,,,,
0x15656,bank1,0xD656,ljmp,0x4490,A,0,24,,,,
0x1565F,bank1,0xD65F,ljmp,0x9003,B,0,24,,,other,entry
0x1566D,bank1,0xD66D,ljmp,0x8004,B,1,23,,,other,other
0x15671,bank1,0xD671,ljmp,0x8803,B,0,24,,,other,other
0x15676,bank1,0xD676,ljmp,0x0280,A,0,24,,,,
0x15677,bank1,0xD677,ljmp,0x8004,B,0,24,,,other,other
0x1567B,bank1,0xD67B,ljmp,0x8802,B,0,24,,,other,other
0x1567D,bank1,0xD67D,ljmp,0x8D83,B,0,24,,,entry,entry
0x1568A,bank1,0xD68A,ljmp,0x500F,A,0,24,,,,
0x156B7,bank1,0xD6B7,lcall,0xD6E1,B,24,0,,,entry,other
0x156F8,bank1,0xD6F8,ljmp,0xD7F4,B,24,0,,,entry,other
0x1570E,bank1,0xD70E,ljmp,0x7D01,A,0,24,,,,
0x1573F,bank1,0xD73F,lcall,0xA5A7,B,24,0,,,entry,other
0x1574A,bank1,0xD74A,ljmp,0x7D01,A,0,24,,,,
0x15756,bank1,0xD756,ljmp,0x7E01,A,0,24,,,,
0x1575B,bank1,0xD75B,ljmp,0x7E01,A,0,24,,,,
0x15773,bank1,0xD773,lcall,0x198A,A,24,0,,0,,
0x1578B,bank1,0xD78B,lcall,0x9003,B,1,23,,,other,entry
0x157A3,bank1,0xD7A3,lcall,0x8898,B,21,3,,,other,other
0x157BC,bank1,0xD7BC,lcall,0x9003,B,1,23,,,other,entry
0x157D7,bank1,0xD7D7,ljmp,0x7D01,A,0,24,,,,
0x157E9,bank1,0xD7E9,ljmp,0x7D01,A,0,24,,,,
0x157F4,bank1,0xD7F4,lcall,0xD6C6,B,24,0,,,entry,other
0x157F7,bank1,0xD7F7,lcall,0xD8B9,B,24,0,,,entry,entry
0x157FA,bank1,0xD7FA,lcall,0x198A,A,23,1,,0,,
0x15805,bank1,0xD805,ljmp,0x9003,B,0,24,,,other,entry
0x1580B,bank1,0xD80B,lcall,0x885B,B,24,0,,,entry,other
0x15810,bank1,0xD810,lcall,0xD8B9,B,24,0,,,entry,entry
0x15826,bank1,0xD826,lcall,0xA5A7,B,24,0,,,entry,other
0x1582C,bank1,0xD82C,lcall,0x888C,B,20,4,,,other,other
0x15832,bank1,0xD832,lcall,0x8898,B,21,3,,,other,other
0x1583B,bank1,0xD83B,lcall,0x1984,A,24,0,,0,,
0x15841,bank1,0xD841,lcall,0x19A8,A,24,0,,0,,
0x15846,bank1,0xD846,ljmp,0x801B,B,0,24,,,other,other
0x1584A,bank1,0xD84A,ljmp,0x9003,B,0,24,,,other,entry
0x15853,bank1,0xD853,lcall,0x885B,B,24,0,,,entry,other
0x15861,bank1,0xD861,ljmp,0x801B,B,0,24,,,other,other
0x15865,bank1,0xD865,ljmp,0x9003,B,0,24,,,other,entry
0x1586B,bank1,0xD86B,lcall,0x885B,B,24,0,,,entry,other
0x1587C,bank1,0xD87C,lcall,0xA5A7,B,24,0,,,entry,other
0x15882,bank1,0xD882,lcall,0x888C,B,20,4,,,other,other
0x15886,bank1,0xD886,ljmp,0xFF63,B,1,23,,,erased,erased
0x158A3,bank1,0xD8A3,lcall,0x888C,B,24,0,,,other,other
0x158A9,bank1,0xD8A9,lcall,0x888C,B,24,0,,,other,other
0x158AF,bank1,0xD8AF,lcall,0x888C,B,24,0,,,other,other
0x158B5,bank1,0xD8B5,lcall,0x888C,B,23,1,,,other,other
0x158C7,bank1,0xD8C7,lcall,0x8854,B,24,0,,,other,other
0x158D0,bank1,0xD8D0,lcall,0x8854,B,24,0,,,other,other
0x158D9,bank1,0xD8D9,lcall,0x8854,B,24,0,,,other,other
0x1590B,bank1,0xD90B,ljmp,0x797E,A,4,20,,,,
0x15916,bank1,0xD916,ljmp,0x800F,B,0,24,,,other,other
0x1591B,bank1,0xD91B,ljmp,0x8006,B,0,24,,,entry,other
0x1592B,bank1,0xD92B,lcall,0x888C,B,20,4,,,other,other
0x15931,bank1,0xD931,lcall,0x888C,B,21,3,,,other,other
0x15937,bank1,0xD937,lcall,0x888C,B,21,3,,,other,other
0x1593D,bank1,0xD93D,lcall,0x888C,B,21,3,,,other,other
0x15940,bank1,0xD940,lcall,0x19DE,A,23,1,,0,,
0x15946,bank1,0xD946,lcall,0x19DE,A,24,0,,0,,
0x15949,bank1,0xD949,lcall,0xE6CB,B,22,2,,,entry,other
0x1594C,bank1,0xD94C,lcall,0xE781,B,24,0,,,entry,other
0x15954,bank1,0xD954,ljmp,0x6003,A,0,24,,,,
0x15957,bank1,0xD957,lcall,0xE8A4,B,24,0,,,entry,other
0x15970,bank1,0xD970,lcall,0x1AB6,A,24,0,,0,,
0x15976,bank1,0xD976,lcall,0xDACC,B,24,0,,,entry,other
0x1597C,bank1,0xD97C,lcall,0x8886,B,24,0,,,other,other
0x15980,bank1,0xD980,ljmp,0x0390,A,1,23,,,,
0x1599C,bank1,0xD99C,lcall,0x9182,B,23,1,,,other,other
0x159A3,bank1,0xD9A3,lcall,0x9193,B,24,0,,,other,other
0x159AB,bank1,0xD9AB,ljmp,0x54CF,A,2,22,,,,
0x159B2,bank1,0xD9B2,lcall,0xD8BC,B,22,2,,,other,entry
0x159D9,bank1,0xD9D9,ljmp,0x8017,B,0,24,,,other,entry
0x159DE,bank1,0xD9DE,ljmp,0x8009,B,0,24,,,entry,entry
0x15A1F,bank1,0xDA1F,ljmp,0x0612,A,0,24,,,,
0x15A21,bank1,0xDA21,lcall,0xA5A7,B,23,1,,,entry,other
0x15A27,bank1,0xDA27,lcall,0x888C,B,19,5,,,other,other
0x15A44,bank1,0xDA44,lcall,0x8886,B,22,2,,,other,other
0x15A67,bank1,0xDA67,ljmp,0x12A5,A,1,23,,,,
0x15A68,bank1,0xDA68,lcall,0xA5A7,B,22,2,,,entry,other
0x15A6E,bank1,0xDA6E,lcall,0x888C,B,24,0,,,other,other
0x15A83,bank1,0xDA83,lcall,0x888C,B,24,0,,,other,other
0x15A89,bank1,0xDA89,ljmp,0xF090,B,0,24,,,other,entry
0x15A8E,bank1,0xDA8E,lcall,0x888C,B,24,0,,,other,other
0x15A9C,bank1,0xDA9C,lcall,0x888C,B,24,0,,,other,other
0x15AA2,bank1,0xDAA2,lcall,0x888C,B,24,0,,,other,other
0x15AB4,bank1,0xDAB4,lcall,0x1AB6,A,24,0,,0,,
0x15ABA,bank1,0xDABA,lcall,0x198A,A,21,3,,0,,
0x15AC3,bank1,0xDAC3,lcall,0x8898,B,22,2,,,other,other
0x15AD9,bank1,0xDAD9,lcall,0x888C,B,22,2,,,other,other
0x15AE6,bank1,0xDAE6,lcall,0x8898,B,22,2,,,other,other
0x15AF0,bank1,0xDAF0,lcall,0x8886,B,24,0,,,other,other
0x15AF6,bank1,0xDAF6,ljmp,0x7B17,A,2,22,,,,
0x15AFB,bank1,0xDAFB,lcall,0xA5A7,B,23,1,,,entry,other
0x15B01,bank1,0xDB01,lcall,0x888C,B,19,5,,,other,other
0x15B19,bank1,0xDB19,lcall,0xC4D2,B,24,0,,,entry,other
0x15B2F,bank1,0xDB2F,lcall,0xC4D2,B,24,0,,,entry,other
0x15B3E,bank1,0xDB3E,ljmp,0x800D,B,1,23,,,other,entry
0x15B43,bank1,0xDB43,ljmp,0x8010,B,1,23,,,other,other
0x15B6F,bank1,0xDB6F,lcall,0xC4D2,B,24,0,,,entry,other
0x15B80,bank1,0xDB80,lcall,0xC4D2,B,24,0,,,entry,other
0x15BA2,bank1,0xDBA2,lcall,0xD6C6,B,24,0,,,entry,other
0x15BA5,bank1,0xDBA5,lcall,0xCBF3,B,24,0,,,entry,other
0x15BAB,bank1,0xDBAB,lcall,0x888C,B,24,0,,,other,other
0x15BBA,bank1,0xDBBA,lcall,0xC4F0,B,24,0,,,entry,entry
0x15BC1,bank1,0xDBC1,ljmp,0xDC50,B,24,0,,,entry,entry
0x15BCD,bank1,0xDBCD,lcall,0xA567,B,22,2,,,entry,other
0x15BDE,bank1,0xDBDE,lcall,0xC4F0,B,24,0,,,entry,entry
0x15BF4,bank1,0xDBF4,ljmp,0x1288,A,0,24,,0,,
0x15BF5,bank1,0xDBF5,lcall,0x889E,B,23,1,,,other,entry
0x15BFA,bank1,0xDBFA,lcall,0xE8A4,B,24,0,,,entry,other
0x15C04,bank1,0xDC04,lcall,0x9009,B,3,21,,,other,other
0x15C09,bank1,0xDC09,lcall,0xC4D2,B,24,0,,,entry,other
0x15C11,bank1,0xDC11,lcall,0x889E,B,24,0,,,other,entry
0x15C16,bank1,0xDC16,ljmp,0x1288,A,1,23,,0,,
0x15C17,bank1,0xDC17,lcall,0x889E,B,22,2,,,other,entry
0x15C1D,bank1,0xDC1D,lcall,0x889E,B,24,0,,,other,entry
0x15C26,bank1,0xDC26,lcall,0xC4D2,B,24,0,,,entry,other
0x15C2E,bank1,0xDC2E,lcall,0x889E,B,24,0,,,other,entry
0x15C34,bank1,0xDC34,lcall,0x889E,B,24,0,,,other,entry
0x15C3A,bank1,0xDC3A,lcall,0x889E,B,24,0,,,other,entry
0x15C40,bank1,0xDC40,lcall,0x889E,B,24,0,,,other,entry
0x15C45,bank1,0xDC45,lcall,0x19E4,A,24,0,,0,,
0x15C48,bank1,0xDC48,lcall,0xDAAD,B,24,0,,,entry,other
0x15C4B,bank1,0xDC4B,lcall,0xDC52,B,23,1,,,entry,entry
0x15C5E,bank1,0xDC5E,lcall,0xC4F0,B,24,0,,,entry,entry
0x15C74,bank1,0xDC74,lcall,0xC4F0,B,24,0,,,entry,entry
0x15C8A,bank1,0xDC8A,lcall,0xC4D2,B,24,0,,,entry,other
0x15C92,bank1,0xDC92,lcall,0x889E,B,22,2,,,other,entry
0x15C95,bank1,0xDC95,lcall,0xE656,B,24,0,,,entry,other
0x15C9B,bank1,0xDC9B,lcall,0x8886,B,22,2,,,other,other
0x15CA1,bank1,0xDCA1,lcall,0x8892,B,21,3,,,other,other
0x15CA4,bank1,0xDCA4,lcall,0x885B,B,20,4,,,entry,other
0x15CBE,bank1,0xDCBE,ljmp,0x0304,A,0,24,,,,
0x15CCE,bank1,0xDCCE,lcall,0x1314,A,0,24,,,,
0x15DBE,bank1,0xDDBE,ljmp,0x0304,A,0,24,,,,
0x15DCE,bank1,0xDDCE,lcall,0x1314,A,0,24,,,,
0x15E4F,bank1,0xDE4F,ljmp,0xF0ED,B,2,22,,,other,entry
0x15E58,bank1,0xDE58,ljmp,0xDEE8,B,24,0,,,entry,entry
0x15E89,bank1,0xDE89,lcall,0xB6DE,B,24,0,,,entry,entry
0x15EA5,bank1,0xDEA5,lcall,0xAC6D,B,24,0,,,entry,entry
0x15EBF,bank1,0xDEBF,lcall,0xDEC4,B,23,1,,,entry,other
0x15ED8,bank1,0xDED8,lcall,0x1ABC,A,24,0,,0,,
0x15F08,bank1,0xDF08,lcall,0xE0CE,B,24,0,,,entry,other
0x15F23,bank1,0xDF23,lcall,0x888C,B,24,0,,,other,other
0x15F29,bank1,0xDF29,lcall,0x888C,B,24,0,,,other,other
0x15F2F,bank1,0xDF2F,lcall,0x888C,B,24,0,,,other,other
0x15F42,bank1,0xDF42,lcall,0xCBF3,B,24,0,,,entry,other
0x15F48,bank1,0xDF48,lcall,0x888C,B,24,0,,,other,other
0x15F67,bank1,0xDF67,ljmp,0xDEA5,B,24,0,,,entry,other
0x15F6C,bank1,0xDF6C,lcall,0x1288,A,1,23,,0,,
0x15F6D,bank1,0xDF6D,lcall,0x8892,B,22,2,,,other,other
0x15F73,bank1,0xDF73,lcall,0x8886,B,24,0,,,other,other
0x15F76,bank1,0xDF76,lcall,0x8863,B,23,1,,,entry,other
0x15F7E,bank1,0xDF7E,ljmp,0x1288,A,1,23,,0,,
0x15F7F,bank1,0xDF7F,lcall,0x888C,B,22,2,,,other,other
0x15F85,bank1,0xDF85,lcall,0x888C,B,24,0,,,other,other
0x15F8B,bank1,0xDF8B,lcall,0x8892,B,24,0,,,other,other
0x15F91,bank1,0xDF91,lcall,0x8886,B,24,0,,,other,other
0x15F94,bank1,0xDF94,lcall,0x8863,B,23,1,,,entry,other
0x15F9D,bank1,0xDF9D,lcall,0x888C,B,24,0,,,other,other
0x15FA3,bank1,0xDFA3,lcall,0x888C,B,24,0,,,other,other
0x15FA9,bank1,0xDFA9,lcall,0x888C,B,24,0,,,other,other
0x15FAF,bank1,0xDFAF,lcall,0x888C,B,24,0,,,other,other
0x15FB5,bank1,0xDFB5,lcall,0x888C,B,24,0,,,other,other
0x15FBB,bank1,0xDFBB,lcall,0x8886,B,24,0,,,other,other
0x15FC1,bank1,0xDFC1,lcall,0x888C,B,23,1,,,other,other
0x15FC7,bank1,0xDFC7,lcall,0x888C,B,21,3,,,other,other
0x15FCD,bank1,0xDFCD,lcall,0x8886,B,21,3,,,other,other
0x15FD3,bank1,0xDFD3,lcall,0x888C,B,18,6,,,other,other
0x15FD9,bank1,0xDFD9,lcall,0x888C,B,24,0,,,other,other
0x15FDF,bank1,0xDFDF,lcall,0x8886,B,24,0,,,other,other
0x15FE5,bank1,0xDFE5,lcall,0x888C,B,24,0,,,other,other
0x15FEB,bank1,0xDFEB,lcall,0x8886,B,24,0,,,other,other
0x15FF5,bank1,0xDFF5,lcall,0x885B,B,23,1,,,entry,other
0x16001,bank1,0xE001,lcall,0x888C,B,24,0,,,other,other
0x16007,bank1,0xE007,lcall,0x8886,B,24,0,,,other,other
0x1600D,bank1,0xE00D,lcall,0x888C,B,23,1,,,other,other
0x16013,bank1,0xE013,lcall,0x8886,B,24,0,,,other,other
0x16019,bank1,0xE019,lcall,0x888C,B,24,0,,,other,other
0x1601F,bank1,0xE01F,lcall,0x8886,B,21,3,,,other,other
0x16025,bank1,0xE025,lcall,0x888C,B,23,1,,,other,other
0x1602B,bank1,0xE02B,lcall,0x888C,B,24,0,,,other,other
0x16036,bank1,0xE036,ljmp,0x800F,B,1,23,,,other,other
0x1603B,bank1,0xE03B,ljmp,0x8014,B,1,23,,,other,entry
0x16047,bank1,0xE047,lcall,0x9004,B,1,23,,,entry,other
0x16061,bank1,0xE061,lcall,0x8886,B,22,2,,,other,other
0x1606C,bank1,0xE06C,ljmp,0x800F,B,0,24,,,other,other
0x16071,bank1,0xE071,ljmp,0x8002,B,0,24,,,other,other
0x16073,bank1,0xE073,ljmp,0x800E,B,0,24,,,entry,other
0x16079,bank1,0xE079,lcall,0x888C,B,24,0,,,other,other
0x16081,bank1,0xE081,lcall,0x888C,B,24,0,,,other,other
0x1608C,bank1,0xE08C,lcall,0xF074,B,0,24,,,entry,other
0x16099,bank1,0xE099,ljmp,0xF012,B,0,24,,,entry,other
0x1609B,bank1,0xE09B,lcall,0xD6C6,B,23,1,,,entry,other
0x1609E,bank1,0xE09E,lcall,0xB50E,B,24,0,,,entry,entry
0x160BC,bank1,0xE0BC,lcall,0xAAB9,B,24,0,,,entry,entry
0x160CB,bank1,0xE0CB,ljmp,0xDE9E,B,24,0,,,entry,entry
0x160D1,bank1,0xE0D1,lcall,0x8886,B,22,2,,,other,other
0x160D8,bank1,0xE0D8,lcall,0xA5E6,B,23,1,,,entry,entry
0x160E5,bank1,0xE0E5,lcall,0x1288,A,1,23,,0,,
0x160E6,bank1,0xE0E6,lcall,0x8886,B,22,2,,,other,other
0x160EC,bank1,0xE0EC,lcall,0x888C,B,19,5,,,other,other
0x160F3,bank1,0xE0F3,lcall,0xA5E6,B,23,1,,,entry,entry
0x16106,bank1,0xE106,ljmp,0xE2D3,B,24,0,,,entry,other
0x1610E,bank1,0xE10E,ljmp,0x6007,A,0,24,,,,
0x1611E,bank1,0xE11E,ljmp,0x8006,B,1,23,,,entry,other
0x16124,bank1,0xE124,ljmp,0xE2A0,B,24,0,,,entry,entry
0x16149,bank1,0xE149,ljmp,0xE237,B,24,0,,,entry,other
0x1615C,bank1,0xE15C,ljmp,0xF074,B,2,22,,,entry,other
0x16182,bank1,0xE182,lcall,0x9EA1,B,21,3,,,other,entry
0x161B6,bank1,0xE1B6,ljmp,0x700C,A,0,24,,,,
0x161BB,bank1,0xE1BB,ljmp,0x1288,A,0,24,,0,,
0x161BC,bank1,0xE1BC,lcall,0x888C,B,23,1,,,other,other
0x161C2,bank1,0xE1C2,lcall,0x888C,B,24,0,,,other,other
0x161D4,bank1,0xE1D4,ljmp,0xE27D,B,24,0,,,entry,entry
0x161EA,bank1,0xE1EA,ljmp,0xF0E5,B,0,24,,,other,entry
0x16200,bank1,0xE200,ljmp,0x4007,A,0,24,,,,
0x16204,bank1,0xE204,lcall,0xE2C3,B,24,0,,,entry,other
0x16207,bank1,0xE207,ljmp,0xE27D,B,24,0,,,entry,entry
0x16212,bank1,0xE212,ljmp,0x80EF,B,1,23,,,other,entry
0x1621F,bank1,0xE21F,lcall,0x1ABC,A,24,0,,0,,
0x16247,bank1,0xE247,ljmp,0xF074,B,2,22,,,entry,other
0x16276,bank1,0xE276,lcall,0x9EA1,B,24,0,,,other,entry
0x162B6,bank1,0xE2B6,lcall,0xC54C,B,24,0,,,entry,other
0x162C0,bank1,0xE2C0,ljmp,0xF022,B,0,24,,,entry,other
0x162DD,bank1,0xE2DD,ljmp,0x802E,B,0,24,,,entry,other
0x162E1,bank1,0xE2E1,ljmp,0x0280,A,0,24,,,,
0x162E2,bank1,0xE2E2,ljmp,0x8035,B,0,24,,,other,entry
0x162E7,bank1,0xE2E7,ljmp,0x803C,B,3,21,,,other,other
0x162EC,bank1,0xE2EC,ljmp,0x8043,B,1,23,,,other,other
0x16317,bank1,0xE317,ljmp,0xE490,B,24,0,,,other,other
0x1631B,bank1,0xE31B,ljmp,0x9003,B,0,24,,,other,entry
0x16323,bank1,0xE323,ljmp,0xE490,B,22,2,,,other,other
0x1632F,bank1,0xE32F,ljmp,0xE490,B,24,0,,,other,other
0x1633B,bank1,0xE33B,ljmp,0xE490,B,22,2,,,other,other
0x1633E,bank1,0xE33E,ljmp,0xE3B5,B,20,4,,,entry,entry
0x16352,bank1,0xE352,ljmp,0xE501,B,24,0,,,entry,other
0x16365,bank1,0xE365,ljmp,0xE501,B,24,0,,,entry,other
0x16374,bank1,0xE374,ljmp,0xF054,B,1,23,,,other,entry
0x163B1,bank1,0xE3B1,ljmp,0xE54F,B,24,0,,,entry,other
0x163C8,bank1,0xE3C8,ljmp,0xF0E4,B,1,23,,,other,other
0x16424,bank1,0xE424,ljmp,0xE501,B,24,0,,,entry,other
0x16427,bank1,0xE427,lcall,0xE4E9,B,23,1,,,entry,other
0x1642A,bank1,0xE42A,ljmp,0xE501,B,24,0,,,entry,other
0x164B0,bank1,0xE4B0,ljmp,0xF08C,B,2,22,,,entry,other
0x164CE,bank1,0xE4CE,lcall,0x8886,B,24,0,,,other,other
0x164D5,bank1,0xE4D5,lcall,0x8854,B,23,1,,,other,other
0x1651F,bank1,0xE51F,ljmp,0x0990,A,0,24,,,,
0x16545,bank1,0xE545,lcall,0xE2C3,B,24,0,,,entry,other
0x1655F,bank1,0xE55F,lcall,0xE2C3,B,24,0,,,entry,other
0x16580,bank1,0xE580,lcall,0xE5D6,B,24,0,,,entry,entry
0x165A3,bank1,0xE5A3,lcall,0x889E,B,23,1,,,other,entry
0x165A7,bank1,0xE5A7,lcall,0xE5D6,B,24,0,,,entry,entry
0x165C0,bank1,0xE5C0,lcall,0x888C,B,23,1,,,other,other
0x165D0,bank1,0xE5D0,ljmp,0x4002,A,0,24,,,,
0x165D2,bank1,0xE5D2,ljmp,0x80D7,B,0,24,,,other,entry
0x165DE,bank1,0xE5DE,lcall,0x8886,B,22,2,,,other,other
0x165E3,bank1,0xE5E3,lcall,0xE954,B,0,24,,,other,other
0x165F8,bank1,0xE5F8,lcall,0xA5E6,B,24,0,,,entry,entry
0x1661E,bank1,0xE61E,ljmp,0x801B,B,0,24,,,other,other
0x16623,bank1,0xE623,ljmp,0x800B,B,0,24,,,other,other
0x16656,bank1,0xE656,lcall,0xCB80,B,24,0,,,entry,other
0x16667,bank1,0xE667,ljmp,0x801B,B,0,24,,,other,other
0x1666C,bank1,0xE66C,ljmp,0x800B,B,0,24,,,other,other
0x166B5,bank1,0xE6B5,lcall,0x888C,B,23,1,,,other,other
0x166C5,bank1,0xE6C5,ljmp,0x4002,A,0,24,,,,
0x166C7,bank1,0xE6C7,ljmp,0x80D7,B,0,24,,,other,entry
0x166D0,bank1,0xE6D0,ljmp,0x14F0,A,0,24,,,,
0x166D8,bank1,0xE6D8,ljmp,0x14F0,A,0,24,,,,
0x166DC,bank1,0xE6DC,lcall,0x198A,A,24,0,,0,,
0x166F0,bank1,0xE6F0,ljmp,0xE768,B,24,0,,,other,other
0x166FB,bank1,0xE6FB,lcall,0x8892,B,24,0,,,other,other
0x16702,bank1,0xE702,lcall,0x8854,B,24,0,,,other,other
0x16708,bank1,0xE708,lcall,0x889E,B,24,0,,,other,entry
0x1670E,bank1,0xE70E,lcall,0x8886,B,24,0,,,other,other
0x16715,bank1,0xE715,lcall,0xA5E6,B,24,0,,,entry,entry
0x16720,bank1,0xE720,lcall,0xA5A7,B,24,0,,,entry,other
0x16724,bank1,0xE724,ljmp,0x8801,B,2,22,,,other,other
0x16727,bank1,0xE727,lcall,0xE769,B,23,1,,,other,entry
0x1672D,bank1,0xE72D,lcall,0x8892,B,24,0,,,other,other
0x16730,bank1,0xE730,lcall,0x885B,B,23,1,,,entry,other
0x1673C,bank1,0xE73C,lcall,0x889E,B,24,0,,,other,entry
0x16747,bank1,0xE747,lcall,0xCBF3,B,24,0,,,entry,other
0x1674E,bank1,0xE74E,ljmp,0xF090,B,1,23,,,other,entry
0x167B3,bank1,0xE7B3,ljmp,0xF902,B,24,0,,,erased,erased
0x167B5,bank1,0xE7B5,ljmp,0xED02,B,1,23,,,other,entry
0x167B7,bank1,0xE7B7,ljmp,0xE202,B,22,2,,,other,other
0x167B9,bank1,0xE7B9,ljmp,0xD602,B,3,21,,,other,entry
0x167BB,bank1,0xE7BB,ljmp,0xCA02,B,20,4,,,other,other
0x167BD,bank1,0xE7BD,ljmp,0xBE02,B,5,19,,,other,entry
0x167BF,bank1,0xE7BF,ljmp,0xB202,B,0,24,,,other,other
0x167C1,bank1,0xE7C1,ljmp,0xA602,B,16,8,,,other,other
0x167C3,bank1,0xE7C3,ljmp,0x9A02,B,0,24,,,other,other
0x167C5,bank1,0xE7C5,ljmp,0x8E02,B,23,1,,,other,other
0x167C7,bank1,0xE7C7,ljmp,0x8202,B,0,24,,,entry,entry
0x167C9,bank1,0xE7C9,ljmp,0x7602,A,0,24,,,,
0x167CB,bank1,0xE7CB,ljmp,0x6A02,A,0,24,,,,
0x167CD,bank1,0xE7CD,ljmp,0x5E02,A,23,1,,,,
0x167CF,bank1,0xE7CF,ljmp,0x5202,A,2,22,,,,
0x167D1,bank1,0xE7D1,ljmp,0x4602,A,0,24,,,,
0x167D3,bank1,0xE7D3,ljmp,0x3A02,A,23,1,,,,
0x167D5,bank1,0xE7D5,ljmp,0x2E02,A,2,22,,,,
0x167D7,bank1,0xE7D7,ljmp,0x2302,A,21,3,,,,
0x167D9,bank1,0xE7D9,ljmp,0x1702,A,4,20,,0,,
0x167DB,bank1,0xE7DB,ljmp,0x0B02,A,19,5,,,,
0x167DD,bank1,0xE7DD,ljmp,0x0001,A,6,18,,,,
0x16810,bank1,0xE810,lcall,0x010B,A,0,24,,,,
0x168A1,bank1,0xE8A1,ljmp,0xE931,B,24,0,,,other,other
0x168B0,bank1,0xE8B0,ljmp,0x7401,A,0,24,,,,
0x168BA,bank1,0xE8BA,lcall,0x8892,B,24,0,,,other,other
0x168C0,bank1,0xE8C0,lcall,0xE924,B,21,3,,,other,other
0x168C3,bank1,0xE8C3,lcall,0x8863,B,19,5,,,entry,other
0x168D0,bank1,0xE8D0,lcall,0x8892,B,24,0,,,other,other
0x168D7,bank1,0xE8D7,lcall,0xE924,B,22,2,,,other,other
0x168DA,bank1,0xE8DA,lcall,0x8863,B,20,4,,,entry,other
0x168F0,bank1,0xE8F0,lcall,0x8854,B,24,0,,,other,other
0x168F5,bank1,0xE8F5,ljmp,0x1288,A,0,24,,0,,
0x168F6,bank1,0xE8F6,lcall,0x889E,B,23,1,,,other,entry
0x168FC,bank1,0xE8FC,lcall,0x889E,B,24,0,,,other,entry
0x16906,bank1,0xE906,lcall,0x885B,B,23,1,,,entry,other
0x1690C,bank1,0xE90C,ljmp,0x8B01,B,0,24,,,entry,other
0x16913,bank1,0xE913,lcall,0xA5E6,B,24,0,,,entry,entry
0x16AC3,bank1,0xEAC3,lcall,0x2A70,A,24,0,,,,
0x16D61,bank1,0xED61,ljmp,0x29A4,A,1,23,,,,
0x16DF3,bank1,0xEDF3,lcall,0x2C70,A,24,0,,,,
0x16E81,bank1,0xEE81,ljmp,0x35F2,A,24,0,,,,
0x16E8B,bank1,0xEE8B,ljmp,0x3886,A,24,0,,,,
0x16ECF,bank1,0xEECF,ljmp,0x3F48,A,1,23,,,,
0x16F01,bank1,0xEF01,lcall,0x3A12,A,1,23,,,,
0x16F03,bank1,0xEF03,lcall,0x3A96,A,22,2,,,,
0x16F3F,bank1,0xEF3F,ljmp,0xEFBC,B,21,3,,,other,entry
0x16F9D,bank1,0xEF9D,lcall,0xEFDA,B,24,0,,,other,other
0x16FD0,bank1,0xEFD0,lcall,0x88F0,B,24,0,,,entry,other
0x16FE4,bank1,0xEFE4,ljmp,0x0583,A,0,24,,,,
0x16FE8,bank1,0xEFE8,ljmp,0xF018,B,24,0,,,entry,other
0x16FEB,bank1,0xEFEB,ljmp,0xF022,B,24,0,,,entry,other
0x16FEE,bank1,0xEFEE,ljmp,0xF02C,B,24,0,,,entry,other
0x16FF1,bank1,0xEFF1,ljmp,0xF02C,B,24,0,,,entry,other
0x16FF4,bank1,0xEFF4,ljmp,0xF02C,B,24,0,,,entry,other
0x16FF7,bank1,0xEFF7,ljmp,0xF02C,B,24,0,,,entry,other
0x16FFA,bank1,0xEFFA,ljmp,0xF02C,B,24,0,,,entry,other
0x16FFD,bank1,0xEFFD,ljmp,0xF02C,B,24,0,,,entry,other
0x17000,bank1,0xF000,ljmp,0xF02C,B,24,0,,,entry,other
0x17003,bank1,0xF003,ljmp,0xF036,B,24,0,,,entry,other
0x17006,bank1,0xF006,ljmp,0xF040,B,24,0,,,other,entry
0x17009,bank1,0xF009,ljmp,0xF040,B,22,2,,,other,entry
0x1700C,bank1,0xF00C,ljmp,0xF040,B,20,4,,,other,entry
0x1700F,bank1,0xF00F,ljmp,0xF040,B,18,6,,,other,entry
0x17012,bank1,0xF012,ljmp,0xF040,B,16,8,,,other,entry
0x17015,bank1,0xF015,ljmp,0xF040,B,14,10,,,other,entry
